RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7899,15779821,Wilson,784,Germany,Male,36,0,207760.99,1,0,1,36379.31,0
7900,15639529,Aydin,576,France,Male,33,1,0.0,1,0,1,74512.39,0
7901,15594252,Dogan,713,Spain,Female,36,3,0.0,1,0,0,11430.61,0
7902,15672051,Brown,657,France,Female,46,8,0.0,1,1,1,156361.03,0
7903,15649341,Yilmaz,827,France,Female,18,1,0.0,1,1,1,159365.75,0
7904,15805447,Hsia,517,Spain,Male,42,1,96708.87,1,1,0,133447.49,0
7905,15723617,Taylor,576,France,Female,24,2,0.0,1,1,1,896.43,0
7906,15801782,Garcia,476,Spain,Male,85,4,126245.72,2,1,0,33239.23,1
7907,15753411,Ozturk,664,France,Female,49,3,144603.03,1,1,0,192447.78,1
7908,15744422,Conti,850,France,Male,23,8,0.0,1,0,1,121183.15,0
7909,15593661,Fischer,646,France,Female,23,5,149097.93,3,1,0,79131.5,1
7910,15582934,Moore,660,France,Female,30,9,0.0,1,1,1,132538.36,0
7911,15577323,Weber,703,Spain,Male,36,9,86772.48,1,0,0,12890.61,1
7912,15714029,Miller,639,Spain,Female,29,3,121738.68,2,1,1,130856.58,0
7913,15616126,Arslan,685,Germany,Female,30,8,156073.47,1,1,0,196938.05,1
7914,15812959,Schmidt,688,France,Female,18,6,109072.67,1,1,0,33267.95,0
7915,15598865,Hooper,569,France,Male,72,7,53341.48,1,1,1,82810.63,0
7916,15802419,Schmidt,641,France,Male,36,9,0.0,1,1,1,64950.47,0
7917,15732603,Ferri,721,France,Male,61,2,38857.32,2,1,0,42076.18,0
7918,15592200,Yilmaz,739,France,Male,30,9,106980.04,1,0,1,103707.89,0
7919,15580313,Muller,775,France,Female,69,6,145525.81,1,0,1,190875.64,0
7920,15664688,Bianchi,682,France,Male,43,0,144574.13,2,0,1,103581.09,0
7921,15650436,Martin,684,Germany,Male,37,4,0.0,3,0,0,4298.16,0
7922,15644581,Dogan,722,France,Female,58,1,149024.04,2,0,0,156669.79,0
7923,15697835,Rossi,593,France,Female,23,3,0.0,2,1,1,147039.19,0
7924,15598131,Davis,589,France,Male,36,2,141730.55,1,1,1,148415.56,0
7925,15598063,Smith,638,Germany,Female,34,7,0.0,1,1,1,193954.05,0
7926,15739392,Weber,528,Germany,Male,50,0,136053.43,1,1,0,174807.54,0
7927,15813267,Taylor,689,France,Female,19,0,0.0,2,1,1,98176.2,0
7928,15634160,Ferri,751,Spain,Male,32,9,154329.07,1,0,1,96513.47,0
7929,15798673,Muller,582,Germany,Male,18,4,167617.62,2,1,0,11547.65,1
7930,15651913,Miller,692,France,Female,32,0,109255.99,2,0,0,128882.88,0
7931,15649669,Aydin,590,France,Male,54,8,0.0,2,1,1,73602.43,0
7932,15588289,Aydin,552,Spain,Male,32,10,152574.71,2,1,0,148282.21,1
7933,15671527,Greco,847,France,Male,28,3,115135.4,1,1,1,116155.13,0
7934,15690187,Hsia,554,France,Male,46,3,53280.04,1,1,0,88380.92,0
7935,15731636,Martin,527,Germany,Female,28,6,0.0,2,1,1,115552.7,0
7936,15605241,Jones,671,France,Male,52,0,0.0,1,1,1,56742.95,0
7937,15612872,Weber,676,Spain,Male,60,10,170436.73,2,1,1,81595.66,0
7938,15673718,Lombardo,714,Spain,Female,38,4,0.0,1,1,0,62101.61,0
7939,15583112,Hooper,842,Spain,Male,43,2,114252.15,1,1,0,164699.18,0
7940,15601534,Chien,575,Germany,Male,53,8,150441.92,2,1,1,25596.25,1
7941,15722962,Taylor,594,Germany,Male,37,4,0.0,2,1,1,133632.1,0
7942,15804152,Kent,804,France,Female,21,1,0.0,1,1,0,25528.2,0
7943,15708935,Kent,740,Spain,Male,55,5,128535.63,2,1,1,88305.95,0
7944,15601945,Davis,727,France,Female,43,10,129074.38,2,1,0,54910.32,1
7945,15813437,Conti,593,France,Female,33,5,108924.13,3,0,0,184207.67,1
7946,15696167,Onio,758,Spain,Male,24,1,112307.36,2,0,0,117887.34,0
7947,15744904,Onio,727,Spain,Female,32,2,0.0,1,1,0,114851.62,0
7948,15614943,Demir,668,Germany,Female,41,9,93586.65,2,0,1,140581.61,1
7949,15710303,Yildiz,594,France,Female,42,8,83199.18,1,0,1,125235.76,0
7950,15584790,Brown,660,France,Female,47,0,0.0,2,0,1,16928.39,0
7951,15722129,Hooper,808,Germany,Male,18,2,136222.09,2,1,0,119112.3,0
7952,15616275,Sahin,545,France,Male,56,8,91450.68,2,1,1,160052.38,0
7953,15793069,Sahin,573,France,Female,47,3,123395.44,2,1,1,189399.06,0
7954,15579393,Kaya,590,France,Male,37,5,121530.2,1,0,0,26556.07,0
7955,15728851,Ozturk,611,Spain,Male,30,9,0.0,1,1,1,21107.26,0
7956,15600548,Lombardo,648,Spain,Male,27,8,0.0,2,1,1,169396.53,0
7957,15737473,Weber,742,Spain,Male,49,7,119191.2,1,1,1,34514.42,0
7958,15689066,Weber,694,Spain,Female,36,7,147143.43,2,1,1,12179.63,1
7959,15807560,Brown,656,France,Male,25,2,132616.04,2,0,1,123657.24,0
7960,15728647,Muller,677,France,Female,42,2,103908.83,1,1,1,66747.74,0
7961,15658696,Cameron,710,France,Male,42,9,103107.69,2,1,0,185781.74,1
7962,15587534,Chien,489,France,Female,71,0,133115.37,1,1,0,4179.19,1
7963,15714633,Kent,753,Germany,Male,18,7,66122.82,2,1,0,93755.87,0
7964,15675950,Ferri,571,France,Male,22,4,0.0,1,0,0,20052.54,0
7965,15578828,Jones,607,Spain,Male,18,0,114484.25,2,0,1,149660.13,0
7966,15711006,Muller,683,France,Male,28,6,116050.13,1,1,1,197826.13,0
7967,15618197,Greco,643,France,Male,36,1,149710.25,1,0,1,148784.31,0
7968,15624254,Onio,697,Spain,Female,33,9,77571.79,2,1,0,51117.05,1
7969,15567940,Taylor,664,Germany,Female,58,2,0.0,2,1,0,10906.48,1
7970,15658716,Romano,622,France,Female,33,2,119780.15,1,1,1,6681.84,0
7971,15620265,Rossi,797,Germany,Male,19,7,110321.53,3,1,1,139354.91,0
7972,15583658,Wagner,718,Germany,Female,67,3,97606.05,2,1,1,129903.64,1
7973,15674269,Hsia,679,France,Male,49,4,100927.14,1,1,0,135274.39,0
7974,15620731,Brown,716,France,Female,48,3,0.0,1,0,1,180987.97,0
7975,15599239,Lombardo,582,Spain,Female,24,5,0.0,1,0,1,23934.69,0
7976,15682384,Rossi,850,France,Male,38,7,0.0,2,1,1,161720.13,0
7977,15581510,Demir,546,France,Female,55,8,84654.69,2,1,1,134252.42,1
7978,15813300,Kaya,661,France,Male,51,1,0.0,2,0,0,91236.39,1
7979,15683435,Celik,623,Germany,Male,29,5,124382.56,1,0,0,13347.04,0
7980,15814756,Davis,619,Spain,Female,36,5,0.0,1,1,1,84736.7,0
7981,15786030,Aydin,606,France,Female,51,10,111576.27,2,1,0,47265.46,0
7982,15810595,Pirozzi,576,Spain,Female,38,6,0.0,1,0,1,161996.5,1
7983,15701377,Lombardo,764,Spain,Male,33,9,135252.6,2,0,0,137321.28,1
7984,15671467,Ozturk,534,France,Female,25,5,0.0,1,1,1,88805.97,0
7985,15745665,Onio,744,Spain,Female,36,5,123632.98,2,1,1,148417.92,1
7986,15585870,Yildiz,712,Spain,Male,57,5,0.0,1,0,1,74261.49,0
7987,15775740,Cameron,613,Spain,Male,54,1,0.0,1,1,0,103967.7,0
7988,15646590,Miller,701,Germany,Male,41,4,117001.88,1,1,1,29232.15,0
7989,15567554,Kaya,635,France,Female,40,10,151033.14,2,1,1,107132.18,1
7990,15625126,Wilson,544,France,Male,47,10,0.0,2,1,1,190466.13,0
7991,15626278,Howells,545,France,Female,18,1,172340.84,2,1,1,183135.92,0
7992,15569232,Greco,713,Germany,Male,40,4,137543.33,2,0,0,93162.27,0
7993,15732839,Celik,708,France,Male,40,8,111411.03,1,1,1,95818.24,0
7994,15589508,Onio,673,Germany,Male,22,9,147334.36,1,1,1,48990.82,0
7995,15777365,Brown,612,Spain,Male,26,7,145370.07,2,1,1,164598.98,0
7996,15678993,Moore,632,France,Female,45,6,130040.37,1,1,1,18495.89,0
7997,15745253,Celik,619,Spain,Male,39,9,117080.71,2,0,1,199304.65,0
7998,15650612,Conti,482,France,Male,37,6,71451.01,1,1,0,132944.46,1
7999,15598697,Cameron,656,France,Female,33,8,0.0,1,1,1,70003.56,0
8000,15610787,Muller,700,Spain,Male,57,8,0.0,2,1,0,129596.07,0
8001,15727163,Wagner,656,France,Female,45,2,0.0,3,1,0,176171.76,1
8002,15744718,Kent,820,France,Male,43,10,0.0,1,1,1,153978.15,0
8003,15632580,Yildiz,554,Spain,Female,25,4,0.0,1,1,1,32002.88,0
8004,15654975,Dogan,587,Spain,Male,43,1,113176.15,2,1,0,100991.51,0
8005,15801954,Kaya,663,Spain,Male,77,2,139799.17,1,1,1,107957.43,1
8006,15778658,Taylor,673,France,Female,20,6,185576.44,2,0,1,102182.45,0
8007,15668956,Taylor,467,France,Male,49,10,125596.33,2,1,0,16047.4,0
8008,15625942,Kaya,708,France,Male,37,2,116851.64,1,1,1,14959.55,0
8009,15641036,Schmidt,674,France,Male,37,7,120424.27,1,0,1,173218.69,0
8010,15700293,Yilmaz,447,Spain,Male,53,0,145032.88,1,1,0,32510.92,1
8011,15707390,Cameron,639,France,Female,28,5,119504.47,1,0,1,42709.78,0
8012,15611733,Weber,572,Germany,Male,33,9,144557.36,1,1,0,76169.9,0
8013,15582158,Howells,606,France,Female,35,7,148241.03,2,1,1,163582.39,0
8014,15689520,Celik,522,Germany,Male,28,10,0.0,1,1,0,65058.61,0
8015,15765057,Kent,690,France,Female,34,10,134554.85,1,1,1,46369.2,0
8016,15603815,Chien,819,France,Male,29,7,0.0,2,1,0,199035.69,1
8017,15667785,Kent,675,France,Male,38,0,0.0,2,1,1,175312.25,0
8018,15606093,Fischer,443,Spain,Female,49,4,120792.02,2,1,0,1996.17,0
8019,15626232,Schmidt,677,Germany,Female,27,1,126425.33,1,1,1,103648.23,0
8020,15718750,Kaya,631,Germany,Female,39,8,0.0,2,1,0,107556.58,1
8021,15637246,Fischer,544,France,Male,37,1,0.0,1,1,0,94337.65,0
8022,15631644,Wilson,684,Germany,Female,36,10,81646.16,2,1,1,64444.62,0
8023,15814606,Onio,734,Germany,Female,27,6,0.0,1,1,1,141940.54,0
8024,15608790,Fischer,586,France,Female,53,10,126640.88,1,0,1,75680.15,0
8025,15613020,Demir,492,Germany,Male,53,8,150627.68,2,1,1,153470.38,1
8026,15798132,Pirozzi,457,Spain,Male,36,9,116299.71,3,0,1,9127.79,1
8027,15703246,Demir,586,Spain,Female,48,0,107326.15,1,0,0,52327.93,0
8028,15576451,Brown,635,Spain,Male,30,5,102452.23,2,1,1,66029.35,0
8029,15671935,Arslan,600,France,Female,49,9,102003.8,1,1,1,4533.28,0
8030,15706981,Conti,584,France,Male,27,2,0.0,2,1,1,46957.44,0
8031,15628996,Aydin,705,France,Female,26,4,84725.21,1,1,0,135678.44,0
8032,15702760,Onio,694,France,Male,38,1,54990.32,2,1,0,34437.68,0
8033,15727822,Arslan,669,France,Female,64,5,0.0,2,1,0,149771.19,0
8034,15628350,Schmidt,728,France,Female,25,0,126490.5,1,1,0,196314.78,0
8035,15768792,Sahin,587,Germany,Male,20,1,183553.89,2,1,0,100835.8,0
8036,15678888,Davis,545,Germany,Male,49,3,0.0,1,1,0,36216.42,0
8037,15806555,Bianchi,600,Germany,Male,39,8,0.0,2,1,1,118341.27,0
8038,15587634,Weber,593,Spain,Female,40,0,0.0,2,0,0,68166.32,0
8039,15646756,Kent,453,France,Male,33,9,72667.8,1,0,0,5745.83,0
8040,15746010,Howells,598,France,Female,44,7,59993.63,2,0,0,101158.59,0
8041,15789420,Hsia,756,Germany,Male,48,10,104221.47,2,1,1,122812.54,0
8042,15621122,Jones,727,Germany,Female,23,9,0.0,1,0,1,19204.4,0
8043,15810752,Smith,700,France,Male,22,8,0.0,2,1,1,78516.24,0
8044,15614045,Rossi,663,Spain,Female,26,8,109150.0,2,0,1,113212.92,0
8045,15669726,Bianchi,789,France,Female,30,7,0.0,1,1,0,66532.2,0
8046,15644417,Lombardo,548,Germany,Female,35,0,0.0,2,1,0,147999.56,1
8047,15671777,Wilson,557,Spain,Female,39,7,0.0,1,1,1,3729.42,1
8048,15791283,Taylor,758,France,Male,45,2,158807.25,1,0,0,95016.4,1
8049,15748830,Onio,653,Germany,Male,30,1,88873.72,2,1,1,189618.28,0
8050,15764808,Weber,586,France,Male,48,10,88144.47,1,0,0,166731.45,1
8051,15629198,Arslan,703,France,Male,39,9,0.0,1,1,0,166673.74,0
8052,15802413,Hsia,608,France,Male,41,10,0.0,2,0,0,25790.07,0
8053,15674580,Arslan,570,Germany,Female,23,0,0.0,1,1,1,25906.62,0
8054,15728684,Hooper,567,Germany,Male,28,10,0.0,2,0,1,143411.67,0
8055,15740123,Kaya,681,Spain,Female,32,0,101855.37,2,1,1,150676.71,0
8056,15731424,Onio,670,Germany,Male,86,10,149766.59,1,0,0,42279.38,1
8057,15716143,Greco,796,France,Male,48,1,0.0,3,0,1,56672.55,0
8058,15685703,Yilmaz,622,Spain,Male,35,1,0.0,2,1,0,153667.72,0
8059,15727604,Muller,621,France,Male,31,0,135590.96,1,1,1,75689.45,1
8060,15791987,Sahin,788,Germany,Female,65,8,103521.11,2,0,0,139147.76,1
8061,15663140,Miller,745,France,Female,40,8,0.0,2,1,1,91513.94,0
8062,15693414,Garcia,664,Spain,Male,28,2,0.0,1,0,1,185630.77,0
8063,15610717,Hsia,500,Spain,Female,26,8,125907.87,1,0,1,151551.74,0
8064,15654462,Lombardo,572,France,Female,43,2,123479.75,1,1,1,128602.11,0
8065,15758704,Moore,549,Germany,Male,35,9,126165.94,1,1,0,3553.17,0
8066,15725787,Davis,653,Germany,Male,52,5,115869.0,2,1,1,185638.78,0
8067,15618485,Sahin,601,France,Male,25,6,0.0,1,1,1,113550.9,0
8068,15702229,Pirozzi,804,France,Female,49,8,95530.59,2,0,0,31267.3,1
8069,15768682,Jones,499,Germany,Female,50,5,88249.04,2,1,0,121521.2,0
8070,15596704,Moore,539,France,Female,55,4,0.0,1,0,0,147501.88,1
8071,15581187,Sahin,673,France,Male,29,6,90269.31,1,0,0,189228.89,0
8072,15663878,Brown,700,Spain,Male,49,2,0.0,1,0,1,62243.44,0
8073,15729830,Ferri,402,Germany,Male,33,4,109588.35,2,0,0,70237.23,0
8074,15644028,Lombardo,483,France,Male,27,10,128260.8,2,0,0,148979.68,0
8075,15770950,Garcia,625,Spain,Female,36,7,0.0,2,0,1,187919.46,0
8076,15777400,Ferri,780,Spain,Male,18,3,0.0,2,0,1,195224.65,0
8077,15698824,Pirozzi,831,Spain,Male,41,10,153096.46,1,0,1,109596.72,1
8078,15660407,Miller,610,Germany,Female,36,8,0.0,2,0,1,57490.8,1
8079,15576129,Brown,634,France,Male,22,10,154701.72,2,0,1,37998.24,0
8080,15771080,Kaya,570,France,Female,41,8,118650.82,2,0,1,1468.07,1
8081,15789511,Lombardo,711,Spain,Female,48,0,134726.13,2,1,0,173610.2,0
8082,15676293,Celik,797,Spain,Female,35,0,0.0,2,1,1,192572.98,0
8083,15694812,Arslan,771,Germany,Female,32,0,27892.72,1,0,1,151748.17,0
8084,15754067,Yildiz,647,Germany,Female,44,4,121051.56,1,1,1,156050.96,1
8085,15739536,Weber,570,France,Female,58,5,79876.36,1,1,1,125601.67,0
8086,15599519,Miller,651,Germany,Female,34,1,146050.19,2,1,1,177404.72,0
8087,15733771,Weber,783,France,Female,67,1,147782.72,1,1,0,68168.36,1
8088,15796853,Bianchi,612,Germany,Male,53,7,129335.77,2,1,1,102782.54,1
8089,15753364,Yilmaz,476,Germany,Male,32,7,0.0,1,1,1,24676.24,0
8090,15685835,Jones,615,Spain,Male,28,8,119696.51,2,1,1,150957.45,0
8091,15696485,Yilmaz,623,France,Female,44,6,136608.12,1,1,1,178139.03,0
8092,15630647,Demir,475,Germany,Male,25,3,0.0,1,1,0,15343.86,0
8093,15730883,Moore,672,France,Female,25,6,92493.9,2,1,0,48657.04,1
8094,15626070,Smith,699,France,Female,33,7,63367.81,1,1,0,147908.68,1
8095,15651161,Sahin,829,France,Male,32,8,0.0,2,1,0,30772.81,0
8096,15631967,Martin,522,France,Male,63,4,119412.43,2,1,1,64607.0,1
8097,15649527,Moore,720,France,Female,50,2,0.0,1,1,1,7138.01,0
8098,15657378,Rossi,743,France,Female,50,6,0.0,1,1,0,75480.08,0
8099,15586444,Schmidt,700,France,Female,44,9,115194.45,2,1,0,192862.01,0
8100,15745072,Davis,553,France,Male,33,7,114637.37,1,1,0,85223.77,0
8101,15675944,Moore,548,France,Female,35,7,110501.04,2,1,0,81347.6,0
8102,15803091,Sahin,659,Spain,Female,42,9,192002.42,2,1,1,194860.75,1
8103,15610920,Davis,659,France,Female,27,7,112975.91,2,0,0,123439.62,0
8104,15732952,Romano,596,France,Female,27,5,0.0,3,0,1,18431.31,0
8105,15610496,Yilmaz,774,France,Male,48,7,141716.87,2,1,0,189586.33,0
8106,15702486,Lombardo,612,France,Female,45,7,133507.63,1,1,0,134212.1,0
8107,15688415,Hsia,468,Germany,Male,26,4,122608.0,1,0,0,135803.02,1
8108,15677845,Cameron,628,Spain,Male,26,3,94256.91,2,1,0,144929.96,0
8109,15729372,Brown,696,France,Female,26,4,0.0,2,0,0,58134.44,0
8110,15772740,Onio,683,France,Male,48,5,118354.37,2,1,0,196662.06,0
8111,15644877,Miller,682,France,Female,52,7,114188.45,1,1,0,157809.88,0
8112,15778105,Greco,793,France,Female,27,0,0.0,2,0,0,30896.87,0
8113,15611911,Hsia,543,Spain,Male,39,7,0.0,2,1,1,101929.22,1
8114,15638957,Muller,609,Germany,Female,27,5,0.0,2,0,1,10813.65,0
8115,15643365,Arslan,798,Germany,Female,56,1,154556.37,2,0,1,1579.33,0
8116,15804045,Rossi,461,Spain,Female,21,4,89233.1,1,0,1,134687.24,0
8117,15595342,Ozturk,645,Germany,Male,41,8,0.0,1,1,1,62146.5,0
8118,15664475,Kaya,768,France,Male,33,10,63162.31,1,1,0,71983.6,0
8119,15671805,Wilson,767,Germany,Male,27,8,118338.21,1,1,0,153966.22,0
8120,15765711,Onio,713,Germany,Female,23,2,145885.96,2,1,0,80761.44,0
8121,15687170,Lombardo,716,France,Female,25,6,0.0,1,1,1,142298.09,0
8122,15807395,Kent,550,Germany,Male,34,10,0.0,1,1,0,144089.09,1
8123,15750772,Ferri,782,France,Male,30,5,118394.88,2,0,1,142292.67,0
8124,15741607,Lombardo,535,France,Female,39,2,169552.76,2,0,1,81263.78,0
8125,15753922,Taylor,541,Germany,Female,64,5,0.0,1,1,1,95547.28,1
8126,15606086,Taylor,687,France,Male,49,6,0.0,1,1,0,83822.98,0
8127,15677958,Ozturk,603,France,Male,48,2,0.0,1,1,1,58412.87,0
8128,15712228,Cameron,670,France,Male,47,3,120123.57,1,1,1,2440.29,0
8129,15617817,Jones,691,Germany,Female,43,10,0.0,2,1,0,19139.54,1
8130,15595393,Ozturk,821,Spain,Female,52,9,0.0,2,1,1,11378.02,0
8131,15599641,Miller,692,Germany,Female,31,9,73585.11,1,1,1,59304.87,0
8132,15762977,Bianchi,591,Germany,Male,43,5,0.0,1,1,0,107898.23,0
8133,15729914,Smith,715,France,Male,20,9,97967.5,2,1,0,128765.95,0
8134,15636026,Miller,570,Germany,Male,48,2,0.0,1,1,0,45309.03,0
8135,15749994,Garcia,738,France,Male,38,3,142423.89,2,1,0,62139.44,0
8136,15739497,Romano,656,France,Male,36,1,0.0,2,1,0,189033.02,0
8137,15769817,Weber,688,Germany,Male,26,7,0.0,2,0,0,92686.85,0
8138,15793213,Fischer,479,France,Male,24,8,152413.68,2,0,0,88609.39,0
8139,15786249,Yildiz,434,Spain,Female,32,6,142659.06,2,1,0,137173.03,0
8140,15610951,Garcia,506,France,Male,38,9,130063.63,1,1,1,151749.98,0
8141,15758006,Muller,818,Germany,Male,49,2,0.0,2,1,1,65501.65,0
8142,15663911,Arslan,540,France,Male,52,8,126485.38,2,0,0,86698.31,0
8143,15666477,Demir,720,Germany,Male,58,10,129765.84,2,1,1,55517.55,0
8144,15727473,Jones,588,Germany,Female,50,5,110678.13,1,1,0,126785.64,0
8145,15716241,Fischer,627,France,Female,44,5,91082.85,1,0,0,190941.56,0
8146,15670611,Schmidt,646,Spain,Female,23,10,0.0,1,1,0,40936.41,0
8147,15815561,Yildiz,808,Germany,Female,36,1,145957.26,2,1,0,196638.08,1
8148,15609403,Fischer,706,France,Male,58,5,106727.1,2,1,1,145119.9,1
8149,15589928,Ozturk,687,Germany,Male,64,5,0.0,2,1,0,183164.34,0
8150,15572968,Wagner,774,France,Male,23,2,0.0,1,1,1,116047.67,0
8151,15769251,Ferri,589,Spain,Male,32,1,0.0,1,1,0,128937.34,0
8152,15667346,Yildiz,753,France,Male,59,2,130083.6,1,1,0,151974.75,1
8153,15675031,Miller,737,Spain,Female,52,8,89316.65,1,0,0,93331.03,0
8154,15727996,Howells,735,France,Female,38,7,75297.22,3,1,1,159541.33,0
8155,15674545,Wilson,635,Spain,Male,41,8,0.0,2,0,0,133957.36,0
8156,15709190,Fischer,608,Spain,Male,43,8,0.0,2,1,0,141804.52,0
8157,15580313,Wagner,566,Spain,Female,53,9,126114.83,2,0,0,114145.3,1
8158,15604759,Kaya,573,Spain,Female,52,7,0.0,2,1,0,60066.65,0
8159,15798700,Greco,562,Germany,Female,34,0,148049.06,2,1,0,181035.46,1
8160,15678369,Garcia,685,Germany,Male,58,1,0.0,2,1,0,190535.29,1
8161,15607545,Cameron,628,France,Male,60,1,203730.4,1,0,1,16332.82,0
8162,15658064,Moore,691,Germany,Female,35,5,108823.02,1,1,1,59015.38,0
8163,15649394,Romano,697,Germany,Male,59,1,0.0,1,0,1,18039.62,0
8164,15634248,Miller,548,France,Male,35,0,202728.38,2,1,1,42472.29,0
8165,15639100,Kent,545,Germany,Male,47,7,0.0,2,1,1,5182.94,1
8166,15748010,Celik,628,France,Female,62,10,93839.6,2,1,0,53216.58,1
8167,15592391,Pirozzi,576,Germany,Female,55,3,72602.02,1,1,0,154421.35,1
8168,15643110,Arslan,565,France,Male,30,1,110614.35,2,0,1,16028.77,0
8169,15682683,Pirozzi,813,Spain,Male,43,1,0.0,1,1,1,164639.02,0
8170,15700730,Yilmaz,503,France,Male,45,10,0.0,1,1,0,107545.77,0
8171,15785817,Yilmaz,844,France,Female,41,10,0.0,2,1,1,112582.19,0
8172,15796496,Sahin,678,Germany,Female,31,3,108934.36,2,1,0,5278.85,0
8173,15640050,Chien,745,France,Male,30,5,132896.85,2,0,1,83760.08,0
8174,15700514,Smith,733,France,Male,36,6,0.0,1,0,0,149893.13,1
8175,15571289,Romano,709,Germany,Female,24,5,0.0,1,1,1,98864.81,0
8176,15719949,Howells,810,Spain,Female,45,7,105461.18,1,1,1,121730.08,1
8177,15603924,Kaya,546,Germany,Female,19,6,122730.75,1,0,1,56566.54,0
8178,15584011,Chien,635,France,Male,66,9,170236.49,1,1,0,54946.99,0
8179,15733623,Wagner,568,France,Male,37,5,126323.46,1,1,1,41835.62,0
8180,15610232,Martin,487,Germany,Female,30,7,85298.41,2,0,1,7852.74,1
8181,15685039,Greco,587,Germany,Male,25,2,0.0,2,1,1,80468.28,0
8182,15590937,Schmidt,830,Spain,Male,54,5,130728.64,1,1,1,165167.94,0
8183,15752110,Kaya,633,France,Female,43,7,83290.48,1,1,0,179750.14,0
8184,15756895,Chien,840,Germany,Female,41,2,92526.36,2,0,1,105795.89,0
8185,15709396,Davis,850,Spain,Male,43,6,91990.97,1,1,1,109849.84,0
8186,15774672,Yildiz,850,France,Female,44,2,114374.13,1,1,1,41513.99,0
8187,15674896,Conti,833,Spain,Female,45,9,108724.42,1,1,0,117417.35,1
8188,15612312,Arslan,850,France,Male,42,7,0.0,1,1,0,102736.88,0
8189,15603532,Sahin,681,Germany,Male,47,4,0.0,1,1,0,112003.82,0
8190,15620516,Arslan,672,France,Female,44,4,118933.09,1,1,1,124513.02,0
8191,15615775,Howells,678,Spain,Female,20,8,152182.22,1,0,0,196562.61,0
8192,15646499,Romano,650,Spain,Male,29,7,80238.63,1,0,0,89853.78,0
8193,15619283,Howells,664,France,Male,29,10,92416.96,2,1,1,103382.9,0
8194,15713463,Moore,722,Germany,Male,30,8,0.0,2,0,1,98836.85,0
8195,15602789,Celik,605,France,Male,26,4,70799.74,1,1,1,97649.55,0
8196,15721143,Davis,518,France,Female,42,2,40587.79,1,0,0,168087.44,0
8197,15649222,Ozturk,685,Germany,Male,48,7,0.0,1,0,0,42923.74,0
8198,15737381,Ferri,583,Germany,Female,22,0,0.0,1,1,0,189761.58,0
8199,15693926,Smith,593,France,Male,27,0,132308.73,2,1,0,43987.09,0
8200,15791989,Conti,636,France,Male,23,5,127847.73,1,1,1,182992.74,0
8201,15675665,Davis,614,France,Male,19,10,0.0,2,1,1,79577.69,0
8202,15639457,Jones,757,France,Female,38,3,100562.85,1,1,0,11886.1,1
8203,15712974,Rossi,634,France,Male,20,7,0.0,1,1,1,135982.87,0
8204,15730383,Hsia,761,France,Male,38,1,0.0,1,1,1,178789.25,0
8205,15675506,Aydin,670,Spain,Male,41,6,116030.34,1,1,1,140596.29,0
8206,15705625,Taylor,642,France,Female,37,4,89889.8,1,0,1,23120.53,0
8207,15683412,Smith,665,Spain,Male,37,1,122678.53,2,1,0,69009.81,0
8208,15642156,Weber,526,France,Male,36,4,125701.91,1,0,1,15302.73,0
8209,15644088,Ferri,682,France,Male,49,10,0.0,1,1,1,199526.1,0
8210,15792544,Wagner,732,France,Female,60,2,127098.5,1,1,0,37285.15,1
8211,15734527,Greco,745,France,Female,42,9,137256.93,2,1,0,172258.13,0
8212,15589570,Wagner,520,Germany,Female,30,3,132986.25,1,1,1,18821.78,0
8213,15806210,Garcia,504,France,Male,27,3,148607.44,2,1,0,7672.16,0
8214,15743693,Arslan,598,France,Male,20,0,145536.4,2,0,0,166324.38,0
8215,15578241,Chien,783,France,Male,56,0,150963.11,1,0,1,88222.15,0
8216,15747661,Wilson,671,Spain,Female,34,10,0.0,2,1,1,106457.89,0
8217,15713100,Jones,576,France,Female,35,4,143399.56,1,1,1,131541.76,0
8218,15794522,Howells,511,France,Female,38,7,134412.36,1,1,0,32781.61,1
8219,15688038,Lombardo,584,France,Male,32,0,144332.44,1,1,1,86594.3,0
8220,15695340,Davis,578,Germany,Male,40,2,123577.99,3,1,0,27708.19,1
8221,15644375,Fischer,740,Spain,Male,41,5,0.0,1,1,0,49586.03,0
8222,15646103,Rossi,747,France,Male,43,6,89390.14,2,1,1,147857.33,0
8223,15720174,Yilmaz,549,France,Male,23,8,0.0,2,1,1,118611.7,0
8224,15772627,Miller,722,France,Male,18,7,0.0,2,1,1,28186.38,0
8225,15788358,Wagner,712,Spain,Male,49,4,169502.91,2,1,0,92396.87,0
8226,15758395,Taylor,537,France,Male,35,5,116277.14,1,0,0,24066.84,0
8227,15718137,Cameron,642,Spain,Female,28,9,173589.94,1,0,1,101621.01,0
8228,15690774,Moore,683,Germany,Female,51,6,115077.54,1,1,0,81518.38,1
